/us/az/glendale/9380-w-glendale-ave.html,https://stores.basspro.com/us/az/glendale/9380-w-glendale-ave.html
/us/ga/augusta/833-cabela-drive.html,https://stores.basspro.com/us/ga/augusta/833-cabela-drive.html
/us/ks/kansas-city/10300-cabela-drive.html,https://stores.basspro.com/us/ks/kansas-city/10300-cabela-drive.html
